delivery_id,order_id,delivery_status,delivery_time,rider_id
1452,759,Delivered,11:05:57,4
1830,760,Not Delivered,18:54:18,15
2778,761,Delivered,14:04:11,54
9550,762,Delivered,10:49:15,5
6106,763,Not Delivered,07:41:40,57
2590,764,Not Delivered,22:01:18,74
3630,765,Not Delivered,17:05:16,88
2367,766,Not Delivered,15:59:01,17
7656,767,Delivered,11:39:19,76
146,768,Delivered,19:22:48,48
800,769,Delivered,20:59:26,85
9788,770,Delivered,09:49:16,46
719,771,Delivered,07:21:52,67
1296,772,Delivered,13:12:41,36
3944,773,Delivered,10:36:20,66
6620,774,Delivered,14:48:01,80
6400,775,Not Delivered,11:37:48,19
6988,776,Delivered,11:09:56,60
8662,777,Not Delivered,12:28:49,25
6021,778,Not Delivered,06:12:43,50
8457,779,Delivered,07:33:11,3
2588,780,Delivered,10:39:12,12
3393,781,Delivered,07:20:25,86
745,782,Not Delivered,16:53:08,58
4641,783,Not Delivered,10:36:10,76
6893,784,Delivered,08:46:44,75
5940,785,Delivered,13:44:21,14
5300,786,Not Delivered,14:13:17,4
1243,787,Delivered,18:48:44,7
7513,788,Not Delivered,09:16:03,88
3982,789,Delivered,13:03:07,29
4216,790,Delivered,18:57:53,68
8469,791,Not Delivered,21:17:50,87
7186,792,Delivered,12:32:02,78
5641,793,Delivered,08:33:50,36
3888,794,Not Delivered,19:36:47,42
6432,795,Delivered,11:06:56,49
659,796,Not Delivered,11:42:04,12
3161,797,Delivered,22:07:01,52
7768,798,Delivered,20:31:12,91
3900,799,Delivered,17:42:50,62
2295,800,Not Delivered,18:30:13,83
2537,801,Not Delivered,11:55:22,92
9056,803,Delivered,19:51:14,73
5921,804,Delivered,22:57:31,47
8636,805,Delivered,17:06:49,76
5656,806,Not Delivered,15:29:58,5
7090,807,Not Delivered,11:22:21,33
2011,808,Delivered,16:32:37,32
276,809,Delivered,12:05:33,91
7766,810,Delivered,18:52:22,50
8827,811,Delivered,11:18:38,39
6884,812,Delivered,14:44:35,73
2204,813,Not Delivered,10:06:00,32
5637,814,Delivered,13:31:53,80
7450,815,Delivered,23:21:08,52
8364,816,Delivered,21:19:57,16
6236,817,Not Delivered,20:08:59,47
7791,818,Not Delivered,18:38:27,70
7673,819,Not Delivered,14:56:04,37
9049,820,Delivered,22:31:44,21
303,821,Delivered,12:17:17,44
9938,822,Not Delivered,18:36:17,18
6795,823,Delivered,08:19:54,47
1094,824,Delivered,09:15:45,96
7505,825,Delivered,09:16:57,54
2265,826,Delivered,23:10:59,19
4259,827,Not Delivered,12:53:18,30
2279,828,Not Delivered,12:46:09,89
6867,829,Not Delivered,17:17:32,29
3805,830,Delivered,12:39:34,84
9976,831,Not Delivered,22:25:02,44
7802,832,Delivered,08:05:07,95
8144,833,Delivered,21:17:07,13
4796,834,Not Delivered,19:48:30,37
5228,835,Not Delivered,13:24:15,9
5715,836,Delivered,21:34:39,31
5103,837,Delivered,12:33:32,48
8325,838,Delivered,13:42:14,100
9893,839,Not Delivered,20:31:01,42
9994,840,Not Delivered,11:35:36,19
9308,841,Not Delivered,20:00:47,49
4532,842,Delivered,11:02:40,23
420,843,Not Delivered,22:18:50,47
6208,844,Delivered,13:02:15,28
7121,845,Delivered,17:56:20,38
3401,846,Delivered,07:50:10,21
7242,847,Not Delivered,20:40:48,95
3863,848,Delivered,15:36:22,60
6207,849,Not Delivered,07:06:02,30
7508,850,Delivered,10:03:50,52
4611,851,Delivered,18:38:46,2
5511,852,Delivered,19:40:44,48
3561,853,Delivered,21:01:48,41
2744,854,Not Delivered,19:43:41,80
5444,855,Delivered,23:21:07,1
6364,856,Not Delivered,21:44:34,75
5640,857,Not Delivered,20:36:37,37
6040,858,Not Delivered,23:23:41,60
9575,859,Not Delivered,15:53:38,90
1334,860,Delivered,08:09:20,71
2884,861,Not Delivered,17:33:02,69
8626,862,Delivered,22:44:23,94
1323,863,Delivered,19:09:12,41
4518,864,Not Delivered,12:49:04,4
4494,866,Not Delivered,08:05:09,18
3225,867,Not Delivered,14:08:37,11
2412,868,Not Delivered,23:42:29,70
9479,869,Delivered,08:21:35,100
2270,870,Delivered,07:07:24,35
3952,871,Delivered,22:37:44,99
1127,872,Delivered,15:55:43,13
3768,873,Not Delivered,20:23:07,88
808,874,Not Delivered,17:13:29,20
7048,875,Delivered,19:34:58,7
6904,876,Not Delivered,20:09:23,92
1948,877,Delivered,11:38:14,28
2776,878,Not Delivered,20:12:54,96
8781,880,Not Delivered,11:52:59,69
9790,881,Delivered,15:34:21,49
1113,882,Not Delivered,09:17:04,53
6219,883,Delivered,19:46:57,64
8743,884,Delivered,08:31:43,36
4647,885,Not Delivered,21:35:04,58
6431,886,Delivered,17:06:55,53
9692,887,Delivered,12:18:53,60
5043,888,Delivered,18:03:37,95
4064,890,Not Delivered,07:01:13,16
9397,891,Not Delivered,08:50:56,39
705,892,Delivered,12:08:27,49
797,893,Not Delivered,21:50:05,4
3950,894,Delivered,18:17:44,41
1497,895,Not Delivered,20:36:16,36
203,896,Not Delivered,11:37:32,13
8190,897,Not Delivered,12:30:32,5
6874,898,Delivered,22:23:22,16
2174,899,Not Delivered,17:27:34,98
662,900,Delivered,22:06:37,57
4970,901,Delivered,18:13:51,71
7557,902,Delivered,14:50:10,6
4292,903,Delivered,10:23:40,51
179,904,Delivered,15:31:20,77
2899,905,Not Delivered,08:25:59,39
5381,906,Delivered,07:41:25,49
4206,907,Delivered,10:33:56,1
2687,908,Not Delivered,16:03:23,79
5668,909,Delivered,19:05:36,20
1849,910,Not Delivered,14:55:25,26
8448,911,Delivered,20:57:02,78
2876,912,Delivered,11:27:37,45
6291,913,Not Delivered,14:55:06,10
7525,914,Delivered,23:08:16,16
7664,915,Delivered,09:10:00,25
8585,916,Not Delivered,09:08:01,99
8245,917,Delivered,11:49:34,82
5326,918,Delivered,16:41:37,73
5187,919,Delivered,22:34:11,23
7185,920,Not Delivered,13:05:42,53
8591,921,Delivered,12:13:23,18
1301,922,Delivered,21:42:41,84
3985,923,Delivered,10:05:49,28
1901,924,Not Delivered,08:42:14,3
338,925,Delivered,21:20:27,86
9506,926,Not Delivered,14:36:21,90
1489,927,Delivered,22:47:09,63
4782,928,Not Delivered,20:21:59,36
7999,930,Not Delivered,14:47:22,11
9760,931,Not Delivered,21:51:16,79
4144,932,Not Delivered,00:01:25,49
9679,933,Not Delivered,14:09:50,11
4844,934,Not Delivered,19:27:45,50
8277,935,Delivered,09:30:43,61
9559,936,Not Delivered,20:54:55,51
9584,937,Not Delivered,08:57:44,79
1035,938,Delivered,14:57:20,60
8103,939,Not Delivered,20:49:49,79
566,940,Not Delivered,13:49:36,27
9634,941,Not Delivered,08:58:00,51
9096,942,Delivered,11:16:25,11
7776,943,Not Delivered,15:08:57,28
1373,944,Not Delivered,12:24:15,17
5980,945,Delivered,19:04:15,89
9534,946,Not Delivered,21:29:03,63
5832,947,Not Delivered,21:56:38,70
3289,948,Delivered,12:28:57,68
2090,949,Not Delivered,21:20:56,57
408,950,Not Delivered,19:40:15,3
3870,951,Delivered,17:20:32,8
7085,952,Not Delivered,10:29:42,74
5113,953,Delivered,16:58:07,77
8996,954,Delivered,13:38:55,52
2691,955,Delivered,16:16:48,93
5646,956,Delivered,16:12:01,7
2511,958,Not Delivered,18:45:43,28
6626,959,Delivered,10:32:59,15
8134,960,Delivered,07:35:35,86
1873,961,Delivered,14:51:19,25
59,962,Not Delivered,21:30:24,93
3595,963,Not Delivered,15:41:51,55
7806,964,Not Delivered,08:25:22,12
4757,965,Delivered,11:11:31,15
2510,966,Not Delivered,18:58:43,58
9243,967,Delivered,21:40:27,31
528,968,Delivered,19:05:14,3
4636,969,Not Delivered,08:00:25,62
7343,970,Delivered,18:41:54,2
8398,971,Delivered,23:09:48,42
6275,972,Delivered,20:28:16,37
8683,973,Not Delivered,10:35:29,68
4076,974,Delivered,12:56:22,93
892,975,Delivered,20:16:48,75
4127,976,Delivered,18:23:11,71
7810,977,Delivered,09:21:34,87
8263,978,Not Delivered,09:15:20,23
606,979,Not Delivered,14:26:28,69
1577,980,Delivered,09:35:49,38
7852,981,Delivered,23:31:52,48
8541,982,Not Delivered,19:45:17,13
4514,983,Not Delivered,11:32:03,74
1133,984,Not Delivered,21:40:49,69
9355,985,Delivered,09:02:40,30
4930,986,Delivered,13:37:42,69
7536,987,Not Delivered,11:25:50,23
8316,988,Delivered,17:17:43,43
6962,989,Delivered,19:43:58,38
6429,990,Delivered,16:02:41,73
815,991,Not Delivered,13:10:17,33
4435,992,Delivered,22:30:20,2
4831,993,Delivered,08:37:47,62
4155,994,Not Delivered,23:05:20,5
1736,995,Not Delivered,21:24:30,63
9273,996,Delivered,09:59:54,82
7274,997,Delivered,08:15:13,90
5236,998,Delivered,12:27:41,10
1651,999,Not Delivered,22:54:34,54
1601,1000,Delivered,16:31:19,45
5209,1001,Delivered,16:23:27,64
3571,1002,Delivered,18:17:45,22
1654,1003,Delivered,21:00:38,19
5507,1004,Not Delivered,11:58:40,37
5903,1005,Delivered,08:32:13,16
1454,1006,Not Delivered,11:19:06,5
5041,1007,Delivered,12:38:07,89
3249,1008,Not Delivered,22:04:41,38
5994,1009,Delivered,15:46:04,27
2935,1010,Delivered,14:44:29,84
4393,1011,Delivered,11:35:22,42
2803,1012,Delivered,09:44:33,38
489,1013,Not Delivered,22:33:40,14
2758,1014,Delivered,07:23:37,23
2966,1015,Not Delivered,22:59:02,46
3603,1016,Delivered,14:15:01,97
324,1017,Delivered,14:48:43,50
8333,1018,Delivered,23:38:23,46
1850,1019,Delivered,10:22:50,37
6235,1020,Delivered,23:23:37,39
4036,1021,Delivered,18:07:13,97
3101,1022,Delivered,09:22:44,33
593,1023,Not Delivered,23:34:50,66
3967,1024,Delivered,06:08:00,3
3655,1025,Delivered,22:25:43,66
5692,1026,Not Delivered,21:27:50,34
6305,1027,Delivered,12:46:12,66
9542,1028,Not Delivered,18:18:54,98
759,1029,Not Delivered,10:15:40,58
9528,1030,Not Delivered,15:06:30,12
379,1031,Delivered,12:41:29,19
6335,1032,Delivered,19:05:27,54
4523,1034,Delivered,17:35:59,98
600,1035,Delivered,10:33:40,94
2025,1036,Delivered,16:23:47,15
7123,1037,Not Delivered,22:43:10,77
9303,1038,Delivered,12:07:29,63
9807,1039,Not Delivered,12:13:07,90
2038,1040,Not Delivered,18:46:26,19
1513,1041,Not Delivered,17:05:59,65
7507,1042,Delivered,21:53:21,38
4378,1043,Not Delivered,16:04:09,41
7965,1044,Delivered,15:23:23,83
9416,1045,Not Delivered,18:57:48,74
4365,1046,Not Delivered,14:52:51,47
120,1047,Delivered,09:42:47,13
9690,1048,Delivered,18:34:51,87
1545,1049,Not Delivered,16:32:56,89
1617,1050,Not Delivered,17:50:07,3
8763,1051,Not Delivered,22:21:58,4
6190,1052,Not Delivered,17:38:17,10
210,1053,Delivered,22:37:57,93
1501,1054,Not Delivered,16:30:37,88
7756,1055,Delivered,19:38:33,80
4931,1056,Not Delivered,12:33:21,61
5803,1057,Not Delivered,21:53:07,97
8071,1058,Not Delivered,07:42:44,39
5143,1059,Delivered,16:11:31,77
6847,1060,Not Delivered,09:24:43,75
4774,1061,Delivered,06:58:04,31
7849,1062,Not Delivered,10:17:06,11
551,1063,Delivered,18:00:26,64
8953,1064,Delivered,10:12:01,58
9657,1066,Delivered,09:17:31,6
3172,1067,Not Delivered,11:17:07,28
3792,1068,Not Delivered,19:57:44,54
7485,1069,Not Delivered,16:30:59,74
770,1070,Delivered,15:22:39,20
5372,1071,Not Delivered,20:35:30,82
2220,1072,Not Delivered,08:50:58,21
2651,1073,Delivered,07:36:41,30
6073,1074,Not Delivered,14:02:26,44
6532,1075,Not Delivered,14:43:01,60
5925,1076,Delivered,17:53:11,69
9499,1077,Delivered,14:25:45,38
7861,1078,Not Delivered,16:10:06,98
3489,1079,Not Delivered,18:39:47,14
2320,1080,Not Delivered,14:11:14,6
9763,1081,Not Delivered,13:49:43,73
3876,1082,Not Delivered,13:36:03,18
9077,1083,Delivered,08:00:52,87
2893,1084,Delivered,13:08:02,3
3612,1085,Delivered,19:31:36,7
1263,1086,Delivered,08:38:42,57
2018,1087,Delivered,14:00:35,86
488,1088,Not Delivered,12:16:12,43
7831,1089,Not Delivered,20:55:28,1
4332,1090,Delivered,15:49:23,6
8290,1091,Not Delivered,20:10:14,37
7150,1092,Delivered,12:25:46,74
8359,1093,Not Delivered,12:10:07,34
2424,1095,Delivered,19:19:21,4
6415,1096,Not Delivered,20:03:10,30
166,1097,Not Delivered,08:05:15,98
5708,1098,Delivered,20:20:38,5
8701,1099,Not Delivered,14:24:20,68
2302,1100,Not Delivered,17:47:29,9
6542,1101,Delivered,20:05:43,26
5287,1102,Not Delivered,14:38:35,53
1769,1103,Delivered,22:32:45,70
3178,1104,Not Delivered,20:02:02,35
6748,1105,Not Delivered,11:59:38,79
1387,1106,Not Delivered,08:56:49,4
3850,1107,Delivered,16:56:31,95
8574,1108,Not Delivered,07:57:51,87
2087,1109,Delivered,18:09:40,61
2656,1110,Not Delivered,23:07:46,36
7501,1111,Not Delivered,15:21:14,48
4476,1112,Delivered,13:39:54,8
3494,1113,Delivered,22:29:08,54
1449,1114,Delivered,20:00:58,31
2462,1115,Delivered,18:58:07,10
1419,1116,Delivered,12:32:59,79
5575,1117,Delivered,17:16:03,62
4087,1118,Not Delivered,22:48:35,43
5679,1119,Delivered,22:41:26,32
8702,1120,Delivered,07:57:29,10
3213,1121,Delivered,14:31:49,49
1450,1122,Delivered,07:58:34,19
5702,1123,Not Delivered,09:03:11,5
5217,1124,Not Delivered,16:54:37,17
71,1125,Delivered,16:47:19,99
5807,1126,Not Delivered,17:09:15,18
4538,1127,Delivered,21:23:37,42
8714,1128,Delivered,11:59:49,49
4921,1129,Delivered,14:56:19,43
9118,1130,Delivered,14:48:43,98
9482,1131,Not Delivered,11:12:58,1
7164,1132,Not Delivered,16:42:05,22
7105,1133,Not Delivered,22:14:07,71
833,1134,Not Delivered,09:43:01,81
440,1135,Delivered,10:29:34,35
4034,1136,Delivered,19:30:55,59
7451,1137,Not Delivered,08:24:41,13
3319,1138,Delivered,14:36:11,99
2638,1139,Delivered,16:42:54,13
451,1140,Not Delivered,10:49:49,54
3932,1141,Not Delivered,06:44:46,53
756,1142,Not Delivered,15:10:27,37
4364,1143,Delivered,10:56:54,4
8234,1144,Delivered,19:26:19,44
8572,1145,Not Delivered,07:16:55,51
8031,1146,Delivered,16:12:12,8
1106,1147,Delivered,20:13:31,86
1488,1148,Not Delivered,12:15:28,73
1017,1149,Not Delivered,13:07:10,45
4424,1150,Not Delivered,17:51:28,26
333,1151,Delivered,09:57:33,95
4275,1152,Not Delivered,18:22:54,88
3086,1153,Not Delivered,19:56:26,66
4784,1154,Not Delivered,17:04:44,1
308,1155,Not Delivered,16:06:28,99
9113,1156,Not Delivered,22:03:44,45
1286,1157,Delivered,12:29:47,14
6381,1158,Not Delivered,19:55:02,58
9255,1159,Not Delivered,16:11:28,22
851,1160,Not Delivered,12:55:41,10
5628,1161,Not Delivered,09:36:30,78
4837,1162,Not Delivered,14:09:39,70
502,1163,Not Delivered,13:01:37,78
8350,1164,Not Delivered,22:08:39,68
9349,1165,Not Delivered,18:19:37,49
8534,1166,Not Delivered,12:47:10,97
1670,1167,Delivered,23:19:20,40
1523,1168,Not Delivered,10:47:17,14
3177,1169,Not Delivered,22:37:08,88
7115,1170,Not Delivered,21:38:50,12
6699,1171,Delivered,18:39:38,32
8672,1172,Not Delivered,22:22:57,98
9210,1173,Not Delivered,13:11:43,74
8533,1174,Not Delivered,22:50:59,27
4068,1175,Delivered,13:14:24,45
3230,1176,Delivered,14:04:13,24
6969,1177,Delivered,12:16:26,42
8269,1178,Not Delivered,13:18:08,91
6155,1179,Delivered,07:40:55,17
1884,1180,Delivered,17:37:38,32
2158,1181,Delivered,19:55:17,28
3233,1182,Not Delivered,18:48:01,19
460,1183,Not Delivered,18:39:02,76
7518,1184,Delivered,21:00:07,53
4622,1185,Not Delivered,11:36:02,99
4572,1186,Delivered,06:33:16,42
5045,1187,Delivered,15:40:54,65
7233,1188,Not Delivered,19:22:03,39
5248,1189,Not Delivered,20:20:32,53
8557,1190,Not Delivered,06:55:06,84
2636,1191,Delivered,18:59:50,52
446,1192,Delivered,07:10:33,88
3981,1193,Delivered,21:25:32,72
8086,1194,Not Delivered,13:46:02,52
7925,1195,Not Delivered,11:52:11,74
6152,1196,Not Delivered,10:50:03,85
200,1197,Delivered,12:06:37,2
3815,1198,Delivered,08:15:36,17
2299,1199,Not Delivered,15:22:48,80
9024,1200,Delivered,12:46:49,82
1880,1201,Delivered,21:32:03,79
2732,1202,Delivered,18:11:35,21
5504,1203,Delivered,07:33:05,64
7902,1204,Not Delivered,22:13:15,18
1904,1205,Not Delivered,21:00:41,77
9121,1206,Not Delivered,16:11:02,32
6938,1207,Delivered,10:47:05,9
1098,1208,Delivered,07:23:16,64
7084,1209,Delivered,11:35:27,87
9949,1210,Not Delivered,20:15:40,69
1621,1211,Not Delivered,21:35:48,3
583,1212,Not Delivered,21:46:59,8
9366,1213,Delivered,13:48:26,28
399,1214,Not Delivered,23:50:00,100
492,1215,Not Delivered,16:28:57,35
6453,1216,Delivered,13:42:49,89
5155,1217,Not Delivered,11:29:11,78
6149,1218,Delivered,09:32:51,7
9202,1219,Delivered,18:41:29,18
8487,1220,Delivered,15:36:47,56
695,1221,Not Delivered,11:41:58,10
7542,1222,Not Delivered,16:07:49,48
9737,1223,Not Delivered,20:20:02,52
4712,1224,Delivered,16:05:54,48
3677,1225,Delivered,22:33:19,52
6353,1226,Delivered,17:23:19,61
6683,1227,Not Delivered,17:57:58,56
2379,1228,Not Delivered,18:55:52,44
4267,1229,Delivered,15:31:03,65
1361,1230,Delivered,07:26:04,19
1506,1231,Not Delivered,08:06:08,22
608,1232,Not Delivered,22:43:59,10
2365,1233,Delivered,22:39:22,93
9462,1234,Not Delivered,18:50:29,51
7972,1235,Delivered,21:26:36,20
170,1236,Delivered,16:04:10,24
6160,1237,Delivered,16:56:00,95
421,1238,Not Delivered,10:16:20,97
9720,1239,Delivered,11:28:18,25
7417,1240,Not Delivered,06:56:42,81
8242,1241,Delivered,22:00:36,9
2839,1242,Not Delivered,20:03:26,83
4455,1243,Delivered,12:24:41,11
9641,1244,Delivered,19:21:08,92
9163,1245,Not Delivered,22:34:24,27
5347,1246,Not Delivered,13:14:12,7
4150,1247,Not Delivered,18:11:15,80
1493,1248,Not Delivered,15:27:03,95
1194,1249,Delivered,17:13:46,49
8283,1250,Not Delivered,16:06:25,33
5260,1251,Delivered,20:00:16,57
1856,1252,Delivered,15:28:02,46
958,1253,Not Delivered,07:43:58,96
3190,1254,Not Delivered,10:03:54,27
7719,1255,Not Delivered,19:23:40,17
7077,1256,Not Delivered,10:05:46,72
3760,1257,Delivered,21:22:44,82
6016,1258,Not Delivered,12:37:04,43
2827,1259,Delivered,15:57:38,65
7971,1260,Delivered,15:36:44,36
4430,1261,Delivered,20:37:01,89
1885,1262,Not Delivered,06:39:37,23
4973,1263,Delivered,20:40:57,61
2135,1264,Not Delivered,07:06:13,54
550,1265,Not Delivered,18:43:44,29
6920,1266,Not Delivered,19:34:47,40
300,1267,Delivered,14:28:57,32
2867,1268,Not Delivered,21:49:36,53
4946,1269,Delivered,11:33:51,98
6531,1270,Delivered,14:17:38,61
6982,1271,Not Delivered,17:56:31,4
3432,1272,Delivered,11:16:41,31
8717,1273,Delivered,20:28:53,22
327,1274,Delivered,09:07:54,48
4761,1275,Delivered,13:44:50,62
4880,1276,Not Delivered,21:40:09,66
3246,1277,Not Delivered,11:21:38,5
3510,1278,Not Delivered,17:55:36,57
6915,1279,Not Delivered,21:12:00,44
402,1280,Delivered,11:54:59,49
5599,1281,Not Delivered,14:17:54,75
3634,1282,Not Delivered,19:50:08,19
559,1283,Delivered,16:53:54,91
8961,1284,Not Delivered,12:41:43,20
6794,1285,Delivered,13:42:58,98
7154,1286,Not Delivered,07:35:55,5
6897,1288,Delivered,23:10:01,5
6183,1289,Delivered,16:14:20,71
5709,1290,Delivered,20:37:07,15
2439,1291,Delivered,16:41:16,8
5455,1292,Not Delivered,21:08:45,48
8937,1293,Delivered,06:36:19,61
1825,1294,Delivered,15:29:00,5
9284,1295,Not Delivered,13:29:49,4
250,1296,Not Delivered,08:05:58,27
4295,1297,Delivered,21:48:32,60
4764,1298,Delivered,17:41:11,11
6263,1299,Delivered,17:53:22,99
9461,1300,Not Delivered,08:27:22,26
6082,1301,Not Delivered,09:06:56,43
1142,1302,Delivered,14:20:53,48
6816,1303,Delivered,19:43:39,16
7511,1304,Delivered,22:39:30,73
8784,1305,Delivered,15:46:26,64
3618,1306,Not Delivered,16:11:24,63
1451,1308,Not Delivered,15:54:46,68
5115,1309,Not Delivered,12:00:21,100
4061,1310,Not Delivered,21:54:10,46
6227,1311,Delivered,20:07:34,55
5616,1312,Delivered,06:49:07,3
9466,1313,Delivered,09:10:31,51
6089,1314,Delivered,21:05:47,42
1512,1315,Not Delivered,12:58:36,54
9852,1316,Not Delivered,13:40:45,90
7428,1317,Not Delivered,17:36:03,26
723,1318,Delivered,12:33:28,75
8468,1319,Delivered,09:32:28,97
3097,1320,Not Delivered,16:07:44,41
5894,1321,Delivered,13:08:20,88
5334,1322,Not Delivered,11:04:40,7
8511,1323,Not Delivered,21:58:33,64
7371,1324,Not Delivered,12:51:58,25
3799,1325,Not Delivered,21:01:50,32
9332,1326,Delivered,21:02:49,11
2432,1327,Not Delivered,22:49:00,69
2527,1328,Not Delivered,10:32:57,80
7331,1329,Not Delivered,19:35:15,92
3197,1330,Not Delivered,08:16:57,98
3061,1331,Not Delivered,14:21:30,59
2733,1332,Not Delivered,15:25:54,54
2983,1333,Delivered,17:46:09,100
8908,1334,Not Delivered,13:47:49,64
1703,1335,Not Delivered,12:25:16,24
5740,1336,Not Delivered,13:57:42,30
6409,1337,Not Delivered,15:49:12,58
463,1338,Not Delivered,20:08:10,10
6537,1339,Delivered,12:18:46,75
7805,1340,Not Delivered,22:51:04,37
61,1341,Delivered,23:00:37,46
4911,1342,Not Delivered,19:33:03,64
1805,1343,Delivered,14:36:57,90
2542,1345,Not Delivered,07:37:34,58
6092,1346,Not Delivered,13:16:58,20
2871,1347,Delivered,18:41:05,67
8685,1348,Not Delivered,22:47:27,17
7570,1349,Not Delivered,22:05:36,100
7220,1350,Not Delivered,22:13:50,17
1236,1351,Delivered,08:59:06,20
7116,1352,Delivered,10:31:58,85
9458,1353,Delivered,17:13:52,97
1423,1354,Delivered,18:36:11,47
805,1355,Not Delivered,19:27:27,80
9626,1356,Not Delivered,16:05:38,79
5530,1357,Not Delivered,10:13:19,64
1324,1358,Delivered,12:06:16,52
2806,1359,Delivered,17:48:59,33
4842,1360,Delivered,10:04:13,97
2292,1361,Delivered,17:58:04,3
2503,1362,Not Delivered,16:30:45,19
4021,1363,Not Delivered,08:27:40,79
112,1364,Delivered,07:47:13,40
3979,1365,Not Delivered,15:38:26,7
5554,1366,Not Delivered,21:55:24,70
4344,1367,Not Delivered,18:53:33,70
9961,1368,Delivered,14:32:58,25
4229,1369,Not Delivered,12:49:33,54
3332,1370,Delivered,12:49:20,60
1455,1371,Delivered,21:24:46,27
3817,1372,Delivered,08:06:56,97
1586,1373,Not Delivered,06:57:33,57
3997,1374,Not Delivered,11:03:38,75
7055,1375,Delivered,21:41:27,13
371,1376,Delivered,19:51:08,12
9055,1377,Not Delivered,19:00:07,67
3242,1378,Delivered,16:14:30,79
2337,1379,Delivered,21:40:12,93
9043,1380,Delivered,11:52:01,86
3838,1381,Not Delivered,07:16:50,75
3987,1382,Not Delivered,16:14:57,78
6042,1383,Not Delivered,08:32:07,3
6888,1384,Delivered,13:04:43,87
8547,1385,Delivered,12:27:21,44
8703,1386,Delivered,23:17:14,82
7666,1387,Not Delivered,12:58:49,40
5208,1388,Delivered,07:35:57,12
1347,1389,Delivered,08:14:54,40
2609,1390,Not Delivered,13:00:33,15
1473,1391,Delivered,19:35:47,49
263,1392,Delivered,18:29:10,14
4904,1393,Delivered,08:35:16,67
4215,1394,Delivered,15:41:14,98
301,1395,Delivered,15:55:37,8
7424,1396,Not Delivered,15:23:22,81
