order_id,customer_id,resturant_id,order_item,order_date,order_time,order_status,total_amount
413,93,88, Veg Manchurian,06-01-2024,18:03:25,Pending,269
414,16,63, Sev Puri,07-12-2023,18:19:06,Processing,353
415,41,79, Rasam,22-03-2023,15:03:57,Failed,285
416,20,15, Pani Puri,09-10-2023,06:50:27,Processing,213
417,80,24, Baingan Masala,25-05-2024,14:57:13,Delivered,405
418,92,34, Chana Masala,26-08-2023,06:06:32,Pending,301
419,75,39, Malai Kofta,09-06-2024,11:39:14,On Hold,215
420,26,31, Mysore Dosa,28-12-2023,17:25:14,Cancelled,293
421,69,73, Veg Samosa,27-02-2024,19:52:04,Pending,270
422,79,10, Rava Dosa,03-07-2024,13:16:29,Refunded,221
423,64,6, Hara Bhara Kabab,18-04-2024,14:05:42,On Hold,238
424,48,23, Vegetable Kathi Roll,05-08-2023,14:18:33,Pending,356
425,63,5, Rava Upma,20-12-2023,16:08:34,Processing,443
426,48,99, Veg Pakora,14-03-2023,06:52:11,Completed,357
427,26,44, Lauki Kofta,12-12-2024,16:29:59,Processing,377
428,23,15, Khaman,10-11-2024,12:51:19,Returned,340
429,26,55, Ragda Pattice,30-01-2023,08:55:36,Shipped,364
430,83,32, Dal Tadka,29-12-2024,08:36:48,Refunded,249
431,80,99, Cabbage Poriyal,14-11-2024,22:20:22,Shipped,274
432,48,1, Jeera Aloo,21-05-2023,17:00:16,Cancelled,389
433,86,23, Medu Vada,21-05-2023,21:13:39,Refunded,438
434,48,69, Veg Hakka Noodles,10-01-2023,09:34:25,Processing,400
435,37,53, Rava Upma,13-04-2024,22:06:08,Shipped,295
436,26,78, Dal Makhani,18-07-2023,18:58:02,Failed,205
437,44,66, Kadai Paneer,07-12-2024,19:18:39,Cancelled,405
438,73,54, Pindi Chole,17-10-2023,22:14:33,Returned,344
439,99,8, Pesarattu Upma,25-09-2024,15:58:16,Failed,402
440,48,63, Paneer Korma,17-09-2024,13:52:12,Returned,277
441,73,17, Pani Puri,13-01-2024,18:43:38,Shipped,413
442,48,47, Chole Bhature,16-05-2023,16:34:53,Completed,358
443,48,2, Veg Kurma,01-02-2023,10:08:55,Shipped,345
444,72,58, Veg Samosa,26-04-2023,19:50:26,Returned,321
445,68,94, Aloo Paratha,17-10-2024,22:24:56,Delivered,348
446,91,6, Baingan Bharta,18-04-2023,10:40:17,Returned,306
447,26,1, Sambar,17-04-2024,22:28:21,Pending,391
448,23,51, Uttapam,25-03-2023,08:16:11,Shipped,244
449,22,29, Rasam,10-07-2024,13:43:17,Pending,292
450,11,63, Sev Puri,24-09-2024,15:45:46,Refunded,365
451,26,31, Rasam,19-07-2023,12:18:34,On Hold,343
452,48,55, Khichdi,18-08-2024,17:34:49,Delivered,277
453,48,68, Pav Bhaji,07-09-2023,08:14:08,On Hold,315
454,23,77, Sheera,01-08-2023,06:31:31,Refunded,433
455,64,83, Ragda Pattice,10-07-2023,17:54:37,Refunded,291
456,26,80, Dhokla,14-05-2024,16:30:04,Pending,312
457,94,54, Pindi Chole,27-06-2024,07:29:37,Failed,226
458,99,66, Pesarattu,09-09-2023,14:48:44,Refunded,308
459,92,11, Dal Tadka,08-07-2024,12:08:19,Completed,308
460,70,56, Pesarattu Upma,10-11-2024,21:56:00,Processing,434
461,26,62, Paneer Butter Masala,01-04-2024,11:33:18,Processing,228
462,48,6, Veg Manchurian,25-06-2023,16:34:43,Failed,234
463,51,40, Pesarattu,13-08-2023,11:57:47,On Hold,400
464,25,95, Veg Biryani,16-12-2024,15:30:44,Refunded,448
465,48,58, Medu Vada,15-07-2023,12:33:47,Cancelled,332
466,26,99, Bhindi Masala,22-04-2023,19:37:12,Delivered,219
467,48,28, Vegetable Kathi Roll,25-08-2023,07:58:43,Shipped,400
468,84,5, Veg Pulao,24-12-2024,07:38:37,On Hold,360
469,48,63, Beetroot Thoran,21-02-2023,12:40:29,Processing,366
470,48,69, Pongal,15-04-2024,20:55:09,Delivered,425
471,61,17, Onion Bhaji,29-12-2023,11:08:52,Returned,345
472,25,69, Veg Pakora,07-12-2024,19:22:36,On Hold,348
473,48,79, Veg Seekh Kabab,04-09-2023,08:16:26,Refunded,327
474,30,18, Pindi Chole,31-01-2023,08:10:59,Processing,357
475,26,19, Rava Dosa,24-06-2024,06:01:14,Processing,318
476,56,62, Jackfruit Curry,13-11-2023,15:08:15,Failed,376
477,69,33, Beetroot Thoran,07-03-2023,08:24:05,Refunded,298
478,85,57, Paneer Butter Masala,20-09-2023,11:03:54,Delivered,273
479,48,41, Jackfruit Curry,05-04-2023,18:21:08,Refunded,390
480,48,29, Beetroot Thoran,10-05-2024,14:15:56,Refunded,429
481,48,37, Pongal,29-11-2023,09:27:34,On Hold,339
482,85,70, Lemon Rice,09-09-2024,08:43:16,Refunded,235
483,71,51, Mysore Dosa,03-06-2023,10:02:18,Cancelled,209
484,62,6, Palak Paneer,24-03-2023,15:24:31,Shipped,299
485,70,78, Matar Paneer,07-06-2023,09:52:11,Returned,348
486,57,83, Sheera,02-10-2023,20:51:25,Returned,337
487,5,35, Veg Frankies,12-05-2023,15:04:21,Delivered,357
488,48,70, Baingan Masala,08-11-2023,09:55:54,Completed,227
489,48,44, Dhokla,09-11-2024,13:08:48,Pending,258
490,27,3,Medu vada,02-12-2024,06:35:23,Delivered,309
491,26,77, Avial,27-08-2023,09:50:12,On Hold,310
492,48,41, Onion Bhaji,17-02-2024,12:27:44,Processing,233
493,91,73, Khichdi,16-05-2023,19:25:03,Delivered,334
494,48,28, Idli,30-06-2023,07:16:12,Refunded,225
495,26,50, Dum Aloo,16-11-2024,17:37:05,On Hold,290
496,48,60, Bhel Puri,15-06-2023,12:55:03,On Hold,441
497,26,40, Pav Bhaji,18-11-2023,08:34:35,Returned,404
498,84,77, Veg Manchurian,21-12-2024,17:17:55,Completed,445
499,14,11, Chana Masala,12-07-2024,11:29:55,Returned,267
500,48,4, Ragda Pattice,30-03-2024,11:29:56,Shipped,224
501,67,74, Hara Bhara Kabab,20-05-2024,15:10:01,Completed,201
502,52,68, Veg Seekh Kabab,09-06-2023,08:50:32,Pending,245
503,26,7, Mixed Veg Curry,02-05-2023,09:21:31,Refunded,227
504,37,4, Pesarattu Upma,06-08-2023,14:58:23,Pending,201
505,26,46, Pongal,03-08-2023,16:05:27,Returned,280
506,26,92, Dhokla,12-02-2024,09:08:22,Returned,218
507,85,96, Pesarattu Upma,19-10-2024,15:10:31,Returned,250
508,48,67, Dum Aloo,01-02-2023,12:42:08,Processing,439
509,26,23, Veg Frankies,17-03-2024,21:26:21,Refunded,349
510,99,16, Tomato Rice,12-02-2024,20:18:39,Completed,449
511,27,26, Bisibelebath,10-02-2024,12:10:38,Cancelled,213
512,48,85, Dal Makhani,19-06-2023,15:49:54,On Hold,345
513,38,26, Pesarattu Upma,05-04-2023,11:19:51,Returned,337
514,81,99, Chole Bhature,04-03-2023,08:43:59,On Hold,316
515,48,43, Aloo Gobi,02-07-2023,14:30:36,On Hold,320
516,18,92, Uttapam,02-02-2023,17:48:02,Processing,423
517,79,51, Veg Pakora,30-07-2024,20:53:35,Cancelled,414
518,94,14, Medu Vada,06-10-2024,18:06:42,Refunded,412
519,19,44, Veg Spring Roll,11-03-2023,17:57:15,Processing,222
520,61,39, Matar Paneer,08-09-2024,16:19:30,Pending,241
521,50,56, Vegetable Kathi Roll,23-11-2023,09:02:50,Failed,384
522,64,14, Malai Kofta,08-04-2023,12:14:06,Processing,389
523,48,10, Tomato Rice,04-03-2023,12:39:11,On Hold,202
524,11,11, Bhel Puri,08-02-2023,20:21:58,Processing,218
525,26,73, Cabbage Poriyal,31-10-2023,11:36:31,Failed,266
526,23,27, Rava Upma,26-11-2023,13:18:07,Pending,390
527,68,65, Veg Seekh Kabab,19-03-2023,08:35:12,Delivered,233
528,40,11, Bisibelebath,11-02-2024,11:59:54,Shipped,324
529,22,43, Avial,20-01-2024,13:12:41,Completed,393
530,54,36, Veg Pulao,24-01-2024,17:16:57,Shipped,410
531,26,56, Veg Biryani,21-04-2023,15:06:12,Completed,378
532,16,86, Matar Paneer,08-09-2023,11:52:23,Processing,281
533,93,97, Paneer Butter Masala,18-10-2023,18:29:21,On Hold,310
534,73,8, Sambar,20-07-2023,11:32:07,Processing,334
535,33,57, Kadai Paneer,19-09-2024,06:56:44,Failed,283
536,14,21, Dahi Puri,21-04-2024,18:46:31,Returned,269
537,26,78, Uttapam,19-09-2023,20:53:27,Cancelled,444
538,26,78, Sev Puri,08-02-2024,08:03:07,Cancelled,418
539,44,53, Dal Makhani,05-08-2023,15:45:51,Processing,354
540,48,33, Veg Spring Roll,13-06-2024,22:17:52,Processing,375
541,61,59, Baingan Masala,05-09-2024,09:38:32,Failed,403
542,26,99, Veg Biryani,27-01-2023,08:29:03,Delivered,385
543,70,17, Ragda Pattice,09-01-2024,11:48:33,Delivered,281
544,18,41, Sheera,16-08-2024,21:11:02,On Hold,263
545,15,81, Dal Dhokli,02-08-2024,22:26:35,Delivered,382
546,51,56, Khichdi,15-01-2023,11:07:04,Cancelled,204
547,48,39, Ragda Pattice,10-06-2023,11:04:09,Completed,292
548,2,75, Veg Manchurian,04-10-2023,14:12:16,On Hold,354
549,83,50, Malai Kofta,05-03-2023,10:03:11,Cancelled,294
550,2,14, Aloo Gobi,25-09-2023,11:01:01,Returned,300
551,31,100, Undhiyu,03-04-2024,16:46:49,Failed,261
552,45,98, Medu Vada,11-03-2023,20:47:48,Shipped,284
553,26,61, Bisibelebath,02-02-2024,12:34:39,Refunded,346
554,77,61, Veg Pakora,19-12-2024,06:16:18,Delivered,329
555,26,17, Dal Makhani,03-09-2023,20:38:35,Pending,375
556,77,98, Lemon Rice,28-09-2023,15:33:41,Returned,429
557,26,1, Jeera Aloo,09-01-2023,16:38:00,Shipped,259
558,61,91, Chana Masala,17-09-2023,21:11:26,On Hold,256
559,48,80, Khichdi,14-05-2023,12:37:42,Processing,425
560,73,58, Chole Bhature,06-08-2024,07:10:27,Returned,408
561,59,61, Veg Pulao,15-01-2023,10:38:18,Completed,339
562,26,95, Sambar,15-08-2023,14:35:28,On Hold,399
563,48,77, Aloo Gobi,26-09-2024,12:39:10,Refunded,333
564,26,30, Jeera Aloo,09-04-2023,19:01:24,Failed,406
565,43,9, Dahi Puri,09-02-2024,21:16:22,Processing,200
566,26,2, Pongal,28-09-2024,13:37:31,Failed,225
567,34,5, Mysore Dosa,15-04-2024,21:14:32,Processing,210
568,37,100, Aloo Gobi,29-04-2023,20:40:22,Completed,337
569,69,38, Bhindi Masala,21-11-2023,19:32:32,Completed,261
570,67,16, Dal Dhokli,02-04-2023,12:42:08,Pending,245
571,66,72, Veg Kurma,07-02-2024,18:18:09,Pending,387
572,68,5, Chole Bhature,13-10-2024,19:02:24,Cancelled,291
573,5,33, Chana Masala,19-07-2024,18:02:47,Failed,261
574,33,14, Kadai Paneer,30-03-2023,17:43:01,On Hold,344
575,26,41, Chana Masala,26-08-2023,18:52:46,On Hold,352
576,86,24, Sheera,19-12-2023,20:29:20,Completed,410
577,26,72, Veg Biryani,12-08-2023,18:59:24,On Hold,315
578,26,17, Masala Dosa,26-01-2024,18:13:53,Delivered,227
579,25,91, Paneer Makhmali,16-10-2024,06:15:17,Cancelled,262
580,92,87, Pani Puri,08-08-2023,06:21:53,On Hold,449
581,81,85, Sev Puri,12-09-2023,16:50:18,Failed,248
582,26,17, Veg Biryani,20-11-2024,11:09:08,Failed,377
583,20,83, Dhokla,26-01-2023,14:53:53,Pending,288
584,26,33, Rasam,06-09-2023,18:28:06,Returned,362
585,56,14, Jeera Aloo,09-05-2024,20:40:37,Delivered,252
586,71,61, Paneer Butter Masala,28-06-2024,09:38:49,Processing,316
587,48,95, Veg Pulao,26-07-2024,12:36:50,Shipped,396
588,32,60, Kadai Paneer,13-08-2024,09:50:26,Shipped,421
589,20,79, Lemon Rice,14-10-2023,17:01:56,Returned,324
590,31,35, Bisibelebath,02-04-2024,19:59:00,Shipped,273
591,59,9, Pav Bhaji,16-06-2023,11:11:05,Shipped,297
592,68,31, Veg Biryani,28-12-2023,20:08:46,Cancelled,335
593,63,97, Dum Aloo,31-10-2023,15:57:15,Completed,243
594,27,37, Sambar,28-10-2023,22:07:54,Failed,300
595,26,60, Veg Pulao,23-09-2024,12:36:54,Completed,233
596,59,77, Sev Puri,24-03-2024,18:08:59,Completed,224
597,67,23, Patra,18-07-2024,12:54:53,Completed,363
598,11,27, Veg Samosa,22-07-2024,18:36:22,Delivered,221
599,47,16, Malai Kofta,01-06-2023,06:13:11,Returned,404
600,8,92, Sev Puri,26-09-2023,18:06:07,Refunded,326
601,19,57, Sambar,08-05-2023,16:08:02,Failed,264
602,96,15, Dum Aloo,24-04-2023,08:55:19,Pending,421
603,59,91, Veg Pulao,21-09-2024,09:12:35,Returned,435
604,56,31, Rava Upma,03-03-2024,11:31:07,On Hold,436
605,40,74, Matar Paneer,08-10-2024,10:29:48,Cancelled,373
606,31,10, Uttapam,11-08-2023,15:18:25,Processing,261
607,26,74, Tamarind Rice,24-07-2023,12:27:07,Delivered,433
608,73,78, Masala Dosa,15-01-2023,22:08:37,Refunded,422
609,46,2, Malai Kofta,05-06-2023,14:26:37,On Hold,290
610,43,70, Mysore Dosa,12-11-2024,13:00:27,Shipped,354
611,77,5, Bhel Puri,06-04-2023,11:16:00,Delivered,436
612,56,27, Patra,18-06-2024,22:28:02,Processing,210
613,48,71, Pav Bhaji,05-08-2023,07:57:44,Refunded,322
614,48,97, Jackfruit Curry,15-02-2023,06:43:54,On Hold,265
615,59,93, Tomato Rice,10-11-2023,07:29:02,Processing,222
616,69,29, Aloo Paratha,10-06-2023,19:10:33,Shipped,357
617,45,83, Aloo Paratha,17-02-2023,06:14:36,Completed,233
618,50,31, Jackfruit Curry,21-11-2023,13:49:49,Cancelled,235
619,26,88, Pesarattu Upma,19-06-2023,19:29:38,Processing,346
620,2,98, Matar Paneer,06-10-2024,14:56:08,On Hold,258
621,48,6, Palak Paneer,24-03-2023,13:14:40,Refunded,226
622,38,75, Veg Biryani,23-08-2024,22:07:11,Refunded,428
623,8,55, Uttapam,25-08-2024,21:24:31,Delivered,403
624,66,50, Ragda Pattice,16-01-2024,14:24:46,Processing,352
625,26,41, Veg Frankies,22-12-2024,19:13:26,Refunded,246
626,66,75, Dahi Puri,22-04-2024,06:40:17,Returned,352
627,63,20, Malai Kofta,04-12-2024,12:40:14,Returned,328
628,26,91, Lemon Rice,16-03-2024,20:45:43,Pending,372
629,48,73, Veg Frankies,29-10-2024,13:24:06,Delivered,412
630,26,13, Aloo Paratha,25-02-2024,08:42:20,Completed,343
631,59,10, Onion Bhaji,24-06-2023,21:42:37,On Hold,347
632,93,74, Pesarattu,16-10-2024,12:12:42,Shipped,222
633,18,29, Lauki Kofta,03-08-2023,16:12:44,Processing,332
634,26,91, Rava Dosa,08-05-2023,21:53:54,Returned,330
635,88,7, Palak Paneer,12-04-2024,17:59:13,Processing,440
636,26,80, Tamarind Rice,16-04-2024,07:20:13,Completed,210
637,38,56, Veg Frankies,28-08-2024,21:26:15,Completed,348
638,30,84, Baingan Masala,01-12-2024,20:07:44,Refunded,233
639,2,12, Paneer Tikka,26-04-2023,19:16:37,Cancelled,376
640,63,83, Handvo,27-11-2023,13:29:38,Cancelled,294
641,48,48, Veg Seekh Kabab,12-12-2024,07:29:02,Shipped,418
642,48,5, Patra,04-03-2024,21:13:00,Processing,357
643,87,91, Khichdi,18-02-2024,08:46:39,Completed,243
644,48,61, Patra,03-02-2024,18:22:29,Failed,394
645,48,65, Vegetable Kathi Roll,25-03-2024,10:16:45,Shipped,219
646,39,56, Paneer Korma,08-02-2024,18:17:15,Returned,206
647,43,9, Lauki Kofta,02-04-2024,20:26:29,Processing,206
648,25,60, Undhiyu,12-08-2023,14:21:12,On Hold,230
649,43,87, Hara Bhara Kabab,21-04-2024,16:01:52,Failed,226
650,73,45, Sheera,04-09-2024,11:06:45,Completed,403
651,44,70, Dal Tadka,23-03-2024,21:23:26,Returned,334
652,14,1, Veg Manchurian,02-07-2023,15:20:07,Refunded,440
653,32,83, Matar Paneer,24-07-2024,21:44:57,Refunded,414
654,40,52, Avial,02-11-2024,20:29:34,Failed,230
655,94,57, Veg Kurma,09-08-2024,12:12:45,Cancelled,274
656,77,75, Dal Dhokli,23-04-2024,17:39:27,Failed,367
657,51,31, Medu Vada,07-07-2023,19:18:27,Returned,378
658,20,26, Mysore Dosa,22-10-2023,09:28:38,Pending,270
659,84,9, Cabbage Poriyal,10-09-2023,12:43:03,Failed,334
660,26,27, Khichdi,08-03-2024,20:17:14,Refunded,265
661,48,13, Handvo,20-05-2024,14:02:01,Cancelled,321
662,59,68, Kadai Paneer,09-06-2023,12:14:51,Cancelled,308
663,22,82, Jeera Aloo,26-04-2023,16:00:18,Processing,378
664,25,84, Pav Bhaji,18-05-2023,15:56:38,On Hold,300
665,99,7, Veg Hakka Noodles,13-05-2024,06:16:41,Shipped,449
666,48,83, Beetroot Thoran,13-09-2024,21:15:21,On Hold,335
667,34,38, Rasam,23-06-2024,16:00:43,Processing,201
668,48,63, Sev Puri,22-06-2023,14:36:05,Refunded,355
669,99,36, Medu Vada,27-02-2023,19:36:43,Cancelled,257
670,96,5, Gobi Paratha,17-03-2023,21:15:43,Shipped,337
671,85,5, Undhiyu,16-11-2023,10:58:06,Failed,446
672,48,97, Veg Pulao,08-04-2024,19:30:15,Shipped,207
673,26,23, Mysore Dosa,10-11-2023,16:31:15,Pending,270
674,26,40, Chana Masala,21-01-2024,17:18:45,Cancelled,259
675,39,47, Baingan Masala,18-08-2024,06:29:08,On Hold,325
676,63,79, Dal Makhani,26-12-2024,07:04:05,On Hold,405
677,26,30, Aloo Paratha,02-11-2024,10:16:31,Processing,276
678,62,69, Vegetable Kathi Roll,28-06-2023,18:28:29,Returned,310
679,26,94, Tomato Rice,10-02-2023,11:49:44,Processing,360
680,23,30, Gobi Paratha,06-12-2023,22:01:18,Returned,298
681,8,57, Veg Pulao,01-05-2023,09:50:11,Failed,421
682,48,35, Jackfruit Curry,02-02-2024,07:42:12,Cancelled,391
683,43,91, Baingan Bharta,18-06-2024,11:55:07,Refunded,291
684,73,27, Pani Puri,27-04-2023,11:37:38,Cancelled,355
685,48,22, Patra,18-03-2023,16:28:02,Shipped,430
686,48,15, Veg Biryani,28-12-2024,20:09:45,Refunded,431
687,72,3,Medu vada,22-12-2024,11:48:51,Delivered,273
688,32,43, Paneer Tikka,19-09-2023,21:37:32,Processing,264
689,17,67, Veg Pakora,26-04-2024,19:04:47,Shipped,244
690,23,68, Pesarattu Upma,15-02-2024,15:39:43,On Hold,331
691,38,39, Veg Kurma,12-12-2024,07:05:09,Returned,389
692,91,24, Chole Bhature,18-03-2024,08:47:44,Pending,341
693,48,64, Avial,28-10-2023,15:43:36,Pending,363
694,26,98, Paneer Butter Masala,29-10-2023,16:35:23,Delivered,237
695,79,32, Veg Samosa,30-01-2024,07:51:45,Failed,201
696,26,100, Medu Vada,07-08-2023,11:51:42,Processing,361
697,47,57, Patra,17-02-2023,09:26:57,Completed,368
698,11,16, Aloo Tikki,02-10-2024,19:08:37,On Hold,298
699,48,39, Uttapam,18-02-2023,16:45:41,Processing,330
700,5,44, Bisibelebath,07-03-2023,17:46:50,Failed,395
701,44,22, Veg Spring Roll,20-02-2024,09:41:05,Completed,342
702,86,42, Aloo Paratha,18-06-2023,07:53:35,Delivered,338
703,37,89, Medu Vada,20-01-2023,16:30:19,Processing,411
704,84,60, Beetroot Thoran,21-08-2024,09:48:00,Cancelled,309
705,31,57, Bisibelebath,11-02-2023,06:54:06,Returned,439
706,17,23, Bhel Puri,08-01-2023,07:50:15,Processing,392
707,16,32, Malabar Parotta,23-01-2024,11:40:08,Refunded,310
708,48,76, Palak Paneer,20-03-2023,16:13:28,Shipped,227
709,81,9, Rasam,14-12-2023,18:08:22,Completed,407
710,26,6, Chole Bhature,25-03-2023,13:15:21,Shipped,414
711,72,7, Pav Bhaji,02-09-2023,08:15:13,Failed,258
712,48,99, Chole Bhature,12-07-2024,18:59:36,Completed,267
713,48,50, Mixed Veg Curry,14-04-2023,10:26:54,Completed,365
714,39,17, Bhindi Masala,20-12-2023,15:48:46,Processing,303
715,93,51, Tomato Rice,07-02-2024,12:38:10,On Hold,356
716,51,89, Veg Momos,07-04-2024,20:54:52,Shipped,210
717,71,91, Lauki Kofta,05-01-2023,18:21:09,Delivered,282
718,48,41, Mysore Dosa,13-01-2023,06:07:06,Processing,220
719,48,90, Dhokla,03-07-2024,21:39:13,On Hold,239
720,80,44, Veg Frankies,26-02-2023,07:51:27,Pending,342
721,26,91, Matar Paneer,08-08-2024,08:58:42,Delivered,226
722,14,12, Bhel Puri,23-06-2024,20:22:23,Pending,280
723,27,95, Mixed Veg Curry,13-09-2023,09:05:03,Delivered,440
724,91,21, Medu Vada,08-08-2024,12:57:00,Completed,405
725,26,22, Rava Dosa,17-07-2024,22:29:08,Pending,443
726,32,13, Idli,12-12-2023,14:15:11,Pending,205
727,9,64, Veg Momos,04-02-2024,18:41:38,Failed,447
728,34,50, Gobi Paratha,09-11-2023,11:55:06,Pending,321
729,26,43, Chana Masala,07-08-2023,18:34:22,Returned,380
730,16,98, Veg Pakora,10-03-2024,17:35:12,Returned,291
731,17,6, Pindi Chole,21-09-2024,13:53:06,Delivered,324
732,34,62, Pongal,10-10-2023,19:40:23,Cancelled,444
733,68,6, Veg Momos,27-07-2024,11:50:14,Refunded,322
734,26,21, Pongal,18-02-2024,13:01:06,Shipped,341
735,48,78, Aloo Tikki,03-04-2024,20:13:15,Delivered,423
736,48,77, Veg Samosa,07-01-2024,15:19:24,Shipped,305
737,9,32, Jeera Aloo,01-09-2023,14:45:14,Shipped,253
738,67,75, Veg Hakka Noodles,14-12-2024,07:25:59,Cancelled,413
739,23,29, Pesarattu,17-02-2023,20:02:26,Processing,397
740,26,4, Masoor Dal,02-09-2024,06:12:30,Returned,256
741,75,36, Jeera Aloo,31-01-2023,17:47:15,Returned,319
742,33,13, Jeera Aloo,29-03-2023,15:39:07,Completed,435
743,68,52, Veg Pakora,07-09-2024,17:23:57,Processing,426
744,18,23, Jackfruit Curry,17-06-2023,16:41:17,Shipped,233
745,96,50, Medu Vada,10-05-2023,19:13:03,Shipped,368
746,30,12, Bhel Puri,06-06-2024,20:28:02,Delivered,375
747,26,53, Jeera Aloo,27-11-2024,12:28:57,Failed,326
748,26,11, Veg Pulao,30-11-2023,17:58:19,Cancelled,225
749,30,89, Undhiyu,26-05-2023,13:59:44,Shipped,214
750,45,54, Rava Dosa,28-01-2023,06:02:38,Delivered,385
751,30,24, Khaman,20-05-2023,19:25:20,Processing,428
752,26,50, Handvo,13-05-2024,13:50:46,Pending,359
753,61,44, Veg Pakora,15-01-2024,18:21:49,Refunded,336
754,48,37, Malai Kofta,03-06-2024,21:26:12,Failed,337
755,2,99, Rava Upma,08-03-2023,09:07:02,On Hold,316
756,74,98, Tomato Rice,14-09-2023,21:17:15,Shipped,247
757,5,47, Gobi Paratha,24-05-2023,08:47:32,Returned,330
758,33,16, Veg Pulao,26-10-2023,12:12:04,Cancelled,391
759,17,26, Rasam,24-08-2024,09:32:15,On Hold,302
760,34,69, Veg Frankies,01-12-2024,18:24:38,Returned,251
761,23,51, Baingan Bharta,26-04-2023,13:11:02,Completed,211
762,64,56, Jackfruit Curry,13-10-2023,10:17:07,Completed,208
763,5,81, Handvo,05-11-2023,06:01:19,Failed,390
764,26,77, Veg Pulao,17-05-2023,21:48:46,Processing,272
765,72,62, Mixed Veg Curry,02-10-2023,16:08:46,Shipped,226
766,64,32, Bisibelebath,03-06-2024,14:57:16,Failed,305
767,83,58, Dal Tadka,07-02-2024,11:06:10,Failed,284
768,15,70, Vegetable Kathi Roll,12-12-2024,18:24:24,Cancelled,246
769,26,74, Dum Aloo,03-08-2023,20:35:42,Returned,281
770,47,12, Pav Bhaji,27-12-2024,08:43:59,Completed,226
771,26,87, Beetroot Thoran,04-03-2023,06:12:28,Completed,268
772,59,5, Vegetable Kathi Roll,20-03-2024,11:39:57,Returned,205
773,30,33, Masala Dosa,03-10-2024,09:13:17,Pending,225
774,75,63, Dhokla,21-05-2024,14:39:21,Returned,256
775,75,22, Tomato Rice,06-07-2024,11:06:24,Shipped,250
776,45,27, Undhiyu,25-07-2024,09:11:37,Processing,291
777,18,70, Veg Spring Roll,20-10-2023,11:40:48,On Hold,284
778,79,3,Medu vada,16-08-2024,06:04:59,Cancelled,349
779,63,94, Pesarattu Upma,26-04-2023,07:29:12,Cancelled,440
780,80,57, Aloo Tikki,08-03-2023,08:46:00,Processing,224
781,34,87, Medu Vada,27-12-2024,07:00:28,Processing,354
782,23,41, Dal Dhokli,25-09-2024,16:51:51,Refunded,238
783,17,7, Masala Dosa,27-10-2024,10:22:58,Shipped,243
784,17,27, Pongal,06-02-2024,07:45:35,Refunded,338
785,26,35, Undhiyu,12-12-2024,11:46:10,Shipped,203
786,68,34, Veg Frankies,02-06-2024,12:34:30,On Hold,293
787,39,85, Mixed Veg Curry,26-05-2023,17:37:25,Cancelled,311
788,62,74, Veg Hakka Noodles,27-10-2023,07:53:07,Pending,408
789,67,3,Medu vada,21-02-2024,12:05:37,Completed,432
790,26,35, Mixed Veg Curry,23-01-2024,18:09:20,Refunded,250
791,67,29, Dal Tadka,20-12-2024,20:33:48,Refunded,229
792,8,31, Bhel Puri,01-04-2024,10:43:58,Pending,387
793,48,20, Kadai Paneer,29-08-2023,06:45:05,Failed,351
794,33,79, Ragda Pattice,20-06-2024,19:08:31,Delivered,383
795,47,28, Dal Tadka,01-02-2023,10:18:54,Delivered,201
796,48,88, Veg Momos,10-02-2023,10:29:10,Shipped,385
797,78,36, Pindi Chole,27-01-2023,21:11:58,Refunded,356
798,26,22, Uttapam,13-04-2024,20:05:05,Completed,243
799,31,74, Dal Makhani,19-07-2024,17:11:15,Refunded,234
800,32,41, Rajma Masala,27-10-2023,17:22:35,Failed,211
801,91,35, Medu Vada,10-08-2024,11:29:49,Delivered,318
802,22,98, Rajma Masala,04-02-2024,09:20:08,Delivered,339
803,26,12, Dum Aloo,11-01-2024,19:40:17,Returned,344
804,26,19, Dal Makhani,28-03-2024,21:26:08,Shipped,341
805,84,11, Aloo Gobi,03-08-2024,16:41:11,Returned,353
806,92,24, Rasam,22-06-2024,14:33:26,Delivered,398
807,48,25, Pani Puri,16-11-2023,09:44:10,Failed,377
808,81,68, Pindi Chole,25-08-2024,14:48:58,Cancelled,356
